chr	pos 	N	X
chr21	7318088	1	0
chr21	7318497	1	0
chr21	7325350	1	0
chr21	7327014	1	0
chr21	7327031	1	0
chr21	7552689	1	1
chr21	7552706	1	1
chr21	7552711	1	1
chr21	7552738	1	1
chr21	7595174	1	1
chr21	7595198	1	1
chr21	7595244	1	1
chr21	7618239	1	1
chr21	7618242	1	1
chr21	7618244	1	1
chr21	7618250	1	1
chr21	7618274	1	0
chr21	7618282	1	1
chr21	7618306	1	1
chr21	7756294	2	2
chr21	7759187	3	3
chr21	7759227	3	3
chr21	7759348	1	1
chr21	7759356	1	1
chr21	7759376	1	1
chr21	7759385	1	1
chr21	7761817	1	1
chr21	7761849	1	1
chr21	7768737	1	1
chr21	7768763	1	1
chr21	7777495	1	0
chr21	7777527	1	1
chr21	7777542	1	0
chr21	7777558	1	1
chr21	7777573	1	1
chr21	7777586	1	0
chr21	7798716	1	0
chr21	7798729	1	1
chr21	7810923	1	1
chr21	7817657	2	1
chr21	7817691	4	4
chr21	7817700	3	3
chr21	7818004	1	1
chr21	7818736	1	1
chr21	7818739	1	1
chr21	7819800	1	1
chr21	7819950	1	1
chr21	7819960	1	1
chr21	7820236	1	1
chr21	7820261	1	1
chr21	7820434	1	1
chr21	7821438	1	1
chr21	7821473	1	1
chr21	7821476	1	1
chr21	7822955	1	1
chr21	7822970	1	0
chr21	7915789	1	0
chr21	7915864	2	1
chr21	7915879	1	1
chr21	7915929	1	1
chr21	7915950	1	1
chr21	7916104	1	1
chr21	7916114	1	1
chr21	7916179	1	0
chr21	7916265	1	1
chr21	7916280	1	0
chr21	7916314	4	3
chr21	7916331	4	2
chr21	7916359	4	4
chr21	7916452	1	1
chr21	7916467	1	1
chr21	7916482	1	1
chr21	7916532	1	1
chr21	7916562	1	1
chr21	7916577	1	1
chr21	7916592	1	1
chr21	7916727	1	1
chr21	7916788	1	1
chr21	7916802	2	2
chr21	7916847	3	3
chr21	7916862	3	1
chr21	7916892	3	3
chr21	7916920	3	3
chr21	7916956	2	2
chr21	7917130	1	1
chr21	7917160	1	1
chr21	7917340	1	1
chr21	7917355	1	1
chr21	7917366	1	0
chr21	7917610	2	2
chr21	7917625	2	2
chr21	7917640	1	1
chr21	7917876	1	0
chr21	7917915	2	1
chr21	7917945	1	0
chr21	7917975	1	0
chr21	7918109	2	1
chr21	7918124	2	1
chr21	7918199	1	1
chr21	7918234	1	1
chr21	7918294	1	1
chr21	7918339	2	2
chr21	7918384	2	2
chr21	7918430	1	0
chr21	7918445	1	0
chr21	7918500	2	1
chr21	7918585	2	0
chr21	7918829	1	0
chr21	7918906	2	2
chr21	7919021	2	2
chr21	7919060	2	2
chr21	7919075	1	1
chr21	7919086	2	2
chr21	7919105	1	1
chr21	7919180	3	0
chr21	7919230	3	3
chr21	7919245	2	2
chr21	7919260	4	3
chr21	7919371	4	3
chr21	7919465	3	2
chr21	7919605	3	2
chr21	7919620	2	1
chr21	7919626	2	1
chr21	7919700	1	0
chr21	7919725	2	1
chr21	7919740	1	1
chr21	7919755	1	0
chr21	7919785	2	1
chr21	7919860	2	2
chr21	7919875	2	2
chr21	7919878	1	1
chr21	7919905	1	0
chr21	7919931	1	1
chr21	7919956	1	1
chr21	7920005	1	1
chr21	7920020	1	0
chr21	7920045	2	2
chr21	7920110	3	3
chr21	7920125	2	2
chr21	7920140	2	1
chr21	7920155	2	1
chr21	7920170	2	2
chr21	7920235	2	1
chr21	7920250	2	2
chr21	7920265	2	2
chr21	7920280	2	2
chr21	7920395	1	0
chr21	7920456	3	1
chr21	7920485	4	3
chr21	7920530	1	1
chr21	7920545	1	1
chr21	7920560	1	0
chr21	7920581	1	1
chr21	7920644	4	3
chr21	7920689	2	2
chr21	7920719	2	2
chr21	7920749	2	2
chr21	7920755	2	2
chr21	7920775	2	0
chr21	7920779	2	2
chr21	7920854	2	1
chr21	7920869	2	0
chr21	7920914	4	3
chr21	7920939	4	4
chr21	7920945	4	4
chr21	7920960	2	2
chr21	7920969	2	2
chr21	7921004	1	0
chr21	7921019	1	0
chr21	7921049	1	0
chr21	7921129	2	2
chr21	7921210	1	1
chr21	7921389	1	1
chr21	7921415	2	1
chr21	7921434	1	1
chr21	7921479	1	1
chr21	7921659	2	1
chr21	7921674	2	2
chr21	7921768	1	1
chr21	7921783	1	1
chr21	7921838	1	1
chr21	7921853	1	1
chr21	7921883	1	1
chr21	7921953	2	2
chr21	7921983	1	1
chr21	7922023	1	1
chr21	7922039	1	1
chr21	7922063	1	1
chr21	7922093	1	1
chr21	7922133	2	2
chr21	7922148	2	2
chr21	7922178	5	3
chr21	7922213	3	3
chr21	7922243	1	1
chr21	7922273	1	1
chr21	7922398	1	1
chr21	7922413	2	2
chr21	7922442	6	5
chr21	7922472	5	5
chr21	7922487	5	0
chr21	7922517	4	4
chr21	7922607	2	1
chr21	7922632	3	2
chr21	7922647	1	1
chr21	7922683	1	1
chr21	7922767	1	1
chr21	7922827	3	3
chr21	7923087	5	3
chr21	7923117	4	3
chr21	7923156	1	0
chr21	7923162	1	1
chr21	7923178	1	1
chr21	7923221	2	2
chr21	7923232	3	2
chr21	7923342	1	1
chr21	7923357	1	0
chr21	7923411	2	2
chr21	7923417	2	1
chr21	7923471	2	2
chr21	7923486	1	1
chr21	7923566	1	1
chr21	7923681	1	1
chr21	7923696	1	1
chr21	7923747	3	2
chr21	7923802	1	0
chr21	7923811	1	0
chr21	7923926	2	2
chr21	7923941	3	3
chr21	7923986	2	2
chr21	7924076	1	1
chr21	7924251	1	0
chr21	7924281	1	1
chr21	7924296	1	0
chr21	7924332	1	1
chr21	7924456	1	0
chr21	7924576	3	2
chr21	7924591	4	3
chr21	7924606	4	4
chr21	7924621	1	1
chr21	7924627	1	0
chr21	7924642	1	0
chr21	7924647	1	1
chr21	7924656	2	2
chr21	7924667	3	3
chr21	7924716	5	4
chr21	7924772	5	3
chr21	7924846	3	3
chr21	7924861	2	2
chr21	7924956	3	1
chr21	7924986	2	1
chr21	7924992	2	1
chr21	7925072	1	1
chr21	7925106	1	1
chr21	7925200	1	0
chr21	7925260	2	2
chr21	7925615	2	1
chr21	7925631	1	0
chr21	7925646	1	1
chr21	7925750	2	1
chr21	7925795	4	3
chr21	7925840	3	2
chr21	7925855	4	4
chr21	7925885	1	1
chr21	7925900	1	1
chr21	7925915	1	1
chr21	7925930	1	1
chr21	7926000	5	5
chr21	7926045	2	1
chr21	7926065	3	3
chr21	7926075	1	1
chr21	7926080	1	1
chr21	7926095	1	1
chr21	7926125	3	0
chr21	7926350	1	1
chr21	7926365	2	1
chr21	7926475	1	1
chr21	7926586	2	0
chr21	7926845	2	2
chr21	7927065	1	1
chr21	7927215	1	1
chr21	7927396	2	1
chr21	7927426	10	6
chr21	7927450	11	6
chr21	7927480	8	5
chr21	7927506	5	3
chr21	7927510	4	2
chr21	7927599	1	0
chr21	7927709	1	1
chr21	7927734	1	0
chr21	7927909	1	1
chr21	7928079	1	0
chr21	7928094	2	1
chr21	7928194	1	0
chr21	7928239	1	0
chr21	7928274	2	1
chr21	7928384	3	1
chr21	7928429	1	1
chr21	7928459	2	2
chr21	7928480	1	1
chr21	7928484	1	1
chr21	7928589	2	2
chr21	7928614	2	2
chr21	7928629	2	2
chr21	7928734	2	1
chr21	7928764	1	0
chr21	7928789	1	1
chr21	7928949	3	1
chr21	7928990	2	0
chr21	7929010	1	1
chr21	7929089	1	1
chr21	7929094	1	1
chr21	7929444	1	1
chr21	7929465	1	0
chr21	7929549	2	0
chr21	7929724	1	1
chr21	7929849	1	1
chr21	7929879	2	2
chr21	7929894	2	2
chr21	7929939	1	1
chr21	7929984	1	0
chr21	7930014	1	1
chr21	7930029	1	1
chr21	7930189	1	0
chr21	7930195	1	1
chr21	7930221	4	4
chr21	7930234	3	3
chr21	7930264	2	1
chr21	7930279	2	1
chr21	7930384	3	2
chr21	7930459	5	3
chr21	7930569	1	1
chr21	7930584	2	1
chr21	7930604	2	0
chr21	7930734	1	1
chr21	7930764	1	1
chr21	7930824	1	0
chr21	7930854	2	1
chr21	7930869	1	1
chr21	7930884	1	1
chr21	7930899	1	1
chr21	7930929	1	1
chr21	7931089	1	1
chr21	7931174	1	1
chr21	7931484	1	1
chr21	7931510	1	1
chr21	7931629	3	3
chr21	7931695	5	1
chr21	7931719	4	2
chr21	7931779	1	1
chr21	7931824	1	1
chr21	7931839	1	1
chr21	7931854	2	1
chr21	7931880	1	1
chr21	7931899	2	2
chr21	7931914	3	2
chr21	7931944	2	2
chr21	7931959	2	2
chr21	7931965	2	2
chr21	7932075	1	1
chr21	7932129	2	1
chr21	7932140	1	1
chr21	7932170	2	1
chr21	7932174	1	0
chr21	7932219	4	0
chr21	7932255	4	2
chr21	7932269	3	3
chr21	7932359	2	2
chr21	7932370	3	2
chr21	7932454	3	1
chr21	7932484	3	2
chr21	7932513	3	3
chr21	7932563	1	1
chr21	7932588	1	0
chr21	7932828	1	0
chr21	7932843	1	1
chr21	7932858	1	0
chr21	7932873	1	0
chr21	7932903	2	2
chr21	7932967	5	2
chr21	7932998	4	0
chr21	7933007	3	3
chr21	7933022	1	1
chr21	7933052	3	2
chr21	7933097	1	1
chr21	7933112	2	1
chr21	7933123	4	4
chr21	7933197	4	4
chr21	7933212	2	2
chr21	7933288	1	0
chr21	7933362	2	2
chr21	7933377	1	1
chr21	7933467	1	1
chr21	7933482	1	1
chr21	7933542	1	0
chr21	7933572	1	1
chr21	7933587	1	1
chr21	7933822	1	1
chr21	7933852	1	1
chr21	7934018	2	2
chr21	7934023	2	2
chr21	7934027	2	2
chr21	7934038	2	1
chr21	7934212	2	1
chr21	7934257	2	2
chr21	7934287	1	1
chr21	7934486	1	1
chr21	7934501	1	1
chr21	7934512	3	3
chr21	7934532	3	0
chr21	7934581	2	2
chr21	7934586	2	2
chr21	7934681	1	0
chr21	7934895	1	1
chr21	7934925	2	1
chr21	7934955	2	2
chr21	7935000	2	2
chr21	7935021	1	1
chr21	7935285	1	1
chr21	7935289	1	1
chr21	7935315	1	1
chr21	7935349	1	1
chr21	7935364	2	1
chr21	7935395	3	1
chr21	7935454	2	2
chr21	7935469	2	2
chr21	7935499	1	1
chr21	7935505	1	1
chr21	7935529	2	2
chr21	7935589	2	2
chr21	7935604	2	2
chr21	7935649	1	1
chr21	7935734	1	0
chr21	7935779	2	0
chr21	7935829	1	1
chr21	7935919	1	0
chr21	7935964	1	0
chr21	7936279	1	0
chr21	7936339	4	3
chr21	7936389	5	4
chr21	7936430	4	2
chr21	7936434	4	4
chr21	7936499	1	0
chr21	7936549	1	1
chr21	7936626	2	1
chr21	7936761	2	2
chr21	7936816	3	2
chr21	7936847	4	2
chr21	7936856	4	4
chr21	7936867	3	2
chr21	7936886	2	2
chr21	7936900	2	0
chr21	7936930	4	3
chr21	7936945	5	5
chr21	7937040	1	1
chr21	7937045	1	1
chr21	7937090	1	1
chr21	7937096	1	1
chr21	7937185	2	0
chr21	7937215	2	2
chr21	7937369	1	1
chr21	7937379	2	1
chr21	7937384	2	1
chr21	7937415	3	3
chr21	7937424	3	3
chr21	7937469	1	1
chr21	7937489	3	3
chr21	7937503	2	2
chr21	7937518	2	2
chr21	7937520	2	1
chr21	7937707	4	2
chr21	7937787	3	3
chr21	7937817	3	2
chr21	7937843	4	3
chr21	7937862	3	2
chr21	7937928	3	2
chr21	7937947	4	3
chr21	7937988	3	3
chr21	7938082	1	1
chr21	7938097	1	1
chr21	7938237	1	1
chr21	7938252	1	1
chr21	7938552	1	1
chr21	7938577	1	1
chr21	7938592	1	0
chr21	7938792	2	2
chr21	7938832	5	2
chr21	7938847	3	2
chr21	7938908	2	2
chr21	7938928	2	2
chr21	7938977	4	2
chr21	7939022	5	5
chr21	7939051	2	2
chr21	7939096	2	2
chr21	7939205	1	0
chr21	7939391	1	1
chr21	7939432	2	1
chr21	7939460	2	1
chr21	7939475	2	2
chr21	7939490	1	1
chr21	7939536	3	0
chr21	7939615	3	3
chr21	7939675	6	6
chr21	7939740	7	7
chr21	7939755	4	3
chr21	7939785	2	1
chr21	7939787	1	0
chr21	7939870	2	2
chr21	7939895	2	2
chr21	7939900	2	2
chr21	7939955	1	1
chr21	7939970	1	1
chr21	7940000	1	1
chr21	7940131	2	2
chr21	7940146	1	1
chr21	7940176	1	1
chr21	7940197	1	0
chr21	7940301	2	0
chr21	7940366	5	5
chr21	7940391	4	3
chr21	7940406	4	4
chr21	7940421	4	4
chr21	7940436	4	3
chr21	7940487	1	0
chr21	7940521	1	1
chr21	7940546	1	0
chr21	7940561	1	1
chr21	7940606	1	1
chr21	7940651	2	0
chr21	7940707	3	3
chr21	7940726	3	3
chr21	7940796	2	2
chr21	7940821	1	1
chr21	7940895	1	1
chr21	7940970	3	2
chr21	7941000	3	1
chr21	7941015	3	1
chr21	7941050	1	1
chr21	7941065	1	1
chr21	7941195	1	1
chr21	7941250	1	1
chr21	7941790	4	2
chr21	7941805	3	3
chr21	7941815	3	2
chr21	7941820	3	3
chr21	7941835	3	3
chr21	7941866	1	0
chr21	7941945	1	1
chr21	7942016	1	1
chr21	7942035	2	1
chr21	7942050	4	4
chr21	7942065	3	1
chr21	7942095	3	2
chr21	7942110	2	1
chr21	7942125	3	1
chr21	7942131	3	1
chr21	7942155	1	0
chr21	7942161	1	0
chr21	7942400	1	1
chr21	7942445	3	2
chr21	7942480	3	3
chr21	7942499	4	4
chr21	7942535	4	4
chr21	7942545	4	4
chr21	7942830	1	1
chr21	7942880	1	1
chr21	7942954	3	1
chr21	7942964	2	2
chr21	7942979	2	1
chr21	7943030	2	2
chr21	7943044	3	3
chr21	7943125	3	1
chr21	7943234	4	4
chr21	7943244	3	3
chr21	7943254	3	3
chr21	7943269	2	2
chr21	7943299	3	1
chr21	7943319	2	0
chr21	7943334	1	1
chr21	7943354	1	1
chr21	7943369	1	1
chr21	7943678	2	2
chr21	7943735	5	2
chr21	7943738	5	5
chr21	7943753	5	5
chr21	7943768	5	3
chr21	7943788	4	4
chr21	7943843	1	1
chr21	7943873	2	1
chr21	7943933	5	4
chr21	7943974	4	2
chr21	7944356	2	2
chr21	7944487	1	1
chr21	7944531	2	2
chr21	7944537	2	2
chr21	7944731	1	0
chr21	7944776	1	0
chr21	7944989	1	1
chr21	7945170	3	2
chr21	7945230	4	3
chr21	7945631	2	1
chr21	7945718	3	3
chr21	7945750	1	1
chr21	7945816	1	0
chr21	7945835	1	1
chr21	7946174	4	2
chr21	7946421	1	1
chr21	7946575	2	1
chr21	7946605	1	1
chr21	7946641	2	2
chr21	7946650	3	1
chr21	7946701	4	2
chr21	7946721	3	1
chr21	7946864	3	2
chr21	7947064	1	0
chr21	7947090	1	1
chr21	7947154	2	2
chr21	7947199	2	0
chr21	7947404	2	1
chr21	7947412	2	1
chr21	7947454	2	2
chr21	7947608	1	1
chr21	7947649	3	1
chr21	7947791	1	1
chr21	7947822	1	0
chr21	7947862	2	2
chr21	7947899	1	1
chr21	7947916	2	1
chr21	7947987	2	0
chr21	7948236	5	0
chr21	7948246	4	2
chr21	7948281	3	2
chr21	7948306	1	1
chr21	7948385	1	1
chr21	7948411	2	2
chr21	7948435	1	1
chr21	7948490	1	1
chr21	7948515	1	1
chr21	7948525	1	1
chr21	7948769	1	1
chr21	7949085	1	1
chr21	7949150	1	0
chr21	7949215	1	0
chr21	7949418	1	0
chr21	7949804	1	1
chr21	7949960	1	1
chr21	7950239	4	0
chr21	7950686	1	1
chr21	7950975	1	1
chr21	7950990	2	1
chr21	7951020	2	1
chr21	7951030	2	2
chr21	7951065	2	1
chr21	7951095	1	0
chr21	7951125	1	1
chr21	7951225	2	2
chr21	7951246	2	2
chr21	7951475	1	1
chr21	7951495	1	1
chr21	7951510	1	1
chr21	7951525	1	1
chr21	7951691	4	2
chr21	7951770	2	1
chr21	7951905	6	4
chr21	7951926	7	0
chr21	7952015	3	3
chr21	7952025	4	4
chr21	7952030	4	3
chr21	7952090	4	1
chr21	7952105	5	2
chr21	7952120	4	4
chr21	7952131	5	5
chr21	7952160	4	3
chr21	7952175	3	2
chr21	7952265	1	0
chr21	7952534	1	1
chr21	7952544	1	1
chr21	7952584	1	0
chr21	7952629	1	1
chr21	7952649	1	1
chr21	7952664	2	1
chr21	7952694	2	1
chr21	7952720	3	0
chr21	7952769	2	0
chr21	7952809	1	1
chr21	7952830	1	1
chr21	7952835	1	1
chr21	7952970	1	1
chr21	7952974	1	1
chr21	7953284	1	0
chr21	7953488	1	1
chr21	7953503	1	1
chr21	7953518	2	2
chr21	7953578	1	1
chr21	7953638	2	1
chr21	7953659	2	1
chr21	7953708	2	2
chr21	7953738	1	1
chr21	7953813	1	1
chr21	7953858	1	1
chr21	7953864	1	1
chr21	7953888	1	1
chr21	7954063	1	1
chr21	7954173	1	1
chr21	7954322	4	2
chr21	7954333	3	2
chr21	7954383	3	2
chr21	7954419	1	0
chr21	7954663	1	1
chr21	7954918	1	0
chr21	7954933	1	1
chr21	7954948	2	2
chr21	7954963	1	1
chr21	7954978	2	2
chr21	7954993	2	2
chr21	7955003	2	1
chr21	7955058	3	2
chr21	7955158	1	0
chr21	7955273	1	0
chr21	7955318	2	2
chr21	7955333	3	2
chr21	7955384	2	2
chr21	7955393	2	2
chr21	7955464	1	1
chr21	7955488	2	2
chr21	7955538	2	2
chr21	7955543	2	1
chr21	7955553	2	2
chr21	7955558	2	2
chr21	7955573	2	2
chr21	7955588	3	2
chr21	7955618	2	2
chr21	7955633	2	2
chr21	7955648	1	1
chr21	7955663	1	1
chr21	7955813	4	4
chr21	7955828	4	4
chr21	7955839	4	4
chr21	7955877	2	0
chr21	7956385	2	0
chr21	7956852	1	1
chr21	7956986	4	1
chr21	7957246	2	0
chr21	7957297	2	1
chr21	7957310	2	0
chr21	7957517	3	0
chr21	7957924	3	2
chr21	7958029	3	1
chr21	7959085	3	2
chr21	7959139	6	6
chr21	7959147	5	4
chr21	7959284	5	3
chr21	7959332	6	3
chr21	7959440	4	2
chr21	7959448	4	4
chr21	7959555	1	1
chr21	7960002	1	1
chr21	7960067	1	1
chr21	7961315	3	1
chr21	7961318	3	3
chr21	7962288	1	1
chr21	7962292	1	1
chr21	7962714	8	2
chr21	7962804	5	3
chr21	7963238	4	2
chr21	7964618	1	1
chr21	7965091	1	0
chr21	7965372	2	0
chr21	7966361	1	1
chr21	7966831	3	1
chr21	7967094	1	0
chr21	7967175	1	0
chr21	7968387	1	1
chr21	7970476	2	1
chr21	7974706	1	0
chr21	7974729	1	1
chr21	7975091	3	1
chr21	7975101	1	1
chr21	7992169	1	1
chr21	7992973	1	1
chr21	7994938	1	0
chr21	8005307	1	0
chr21	8005378	1	1
chr21	8011255	1	1
chr21	8015526	2	1
chr21	8015938	1	0
chr21	8021767	1	1
chr21	8021805	1	1
chr21	8021822	1	1
chr21	8023085	1	1
chr21	8024109	1	1
chr21	8024146	1	1
chr21	8024186	1	0
chr21	8026326	1	1
chr21	8031371	1	1
chr21	8031394	1	0
chr21	8034966	1	1
chr21	8034971	1	1
chr21	8036973	1	0
chr21	8037051	1	1
chr21	8037139	1	1
chr21	8039003	1	1
chr21	8040635	1	0
chr21	8040712	1	0
chr21	8040884	1	0
chr21	8047638	1	0
chr21	8047867	1	1
chr21	8048644	1	0
chr21	8048786	1	1
chr21	8048793	1	1
chr21	8048795	1	1
chr21	8049409	2	1
chr21	8049440	2	1
chr21	8049467	1	0
chr21	8049819	1	1
chr21	8202756	1	1
chr21	8209099	1	0
chr21	8209105	2	0
chr21	8209112	2	1
chr21	8209116	2	1
chr21	8209130	2	0
chr21	8209134	2	0
chr21	8209139	2	0
chr21	8209144	2	0
chr21	8209146	2	0
chr21	8209150	2	0
chr21	8209155	2	0
chr21	8209159	2	0
chr21	8209163	2	0
chr21	8209166	2	0
chr21	8209168	2	0
chr21	8209178	2	0
chr21	8209183	1	0
chr21	8209190	1	0
chr21	8209192	1	0
chr21	8209438	1	0
chr21	8209440	1	0
chr21	8209445	1	0
chr21	8209450	1	1
chr21	8209459	1	0
chr21	8209465	1	0
chr21	8209469	1	1
chr21	8209472	1	0
chr21	8209478	1	0
chr21	8209480	1	0
chr21	8209484	1	0
chr21	8209488	1	0
chr21	8209498	1	0
chr21	8209502	1	0
chr21	8209506	1	0
chr21	8209510	1	0
chr21	8209512	1	0
chr21	8209517	1	0
chr21	8209521	1	0
chr21	8209525	1	0
chr21	8213289	1	0
chr21	8213295	4	1
chr21	8213300	4	2
chr21	8213303	4	0
chr21	8213307	4	0
chr21	8213311	4	1
chr21	8213315	4	0
chr21	8213318	4	0
chr21	8213324	4	1
chr21	8213326	4	1
chr21	8213343	4	2
chr21	8213346	4	0
chr21	8213357	4	1
chr21	8213365	4	0
chr21	8213369	4	0
chr21	8213378	3	1
chr21	8214684	2	0
chr21	8214690	3	0
chr21	8214697	3	0
chr21	8214703	3	0
chr21	8214705	3	0
chr21	8214715	3	1
chr21	8214723	3	0
chr21	8214725	3	0
chr21	8214727	3	0
chr21	8214732	3	0
chr21	8214737	3	0
chr21	8214740	3	0
chr21	8214743	3	0
chr21	8214746	3	0
chr21	8214752	2	0
chr21	8214755	2	0
chr21	8214758	2	0
chr21	8214761	2	0
chr21	8214764	2	0
chr21	8214767	2	0
chr21	8214770	2	0
chr21	8214776	1	0
chr21	8219955	3	1
chr21	8219961	4	3
chr21	8219977	6	3
chr21	8219981	8	3
chr21	8219997	6	0
chr21	8220011	5	1
chr21	8220023	6	0
chr21	8220027	4	3
chr21	8220067	4	2
chr21	8220073	5	1
chr21	8220139	13	5
chr21	8220145	12	3
chr21	8220153	12	3
chr21	8222516	2	2
chr21	8222518	2	2
chr21	8222531	3	3
chr21	8222563	3	2
chr21	8222641	2	2
chr21	8223798	1	0
chr21	8223804	1	1
chr21	8223814	1	1
chr21	8223845	1	1
chr21	8223860	1	1
chr21	8223872	1	1
chr21	8223875	1	1
chr21	8228690	6	6
chr21	8228802	6	5
chr21	8230483	4	3
chr21	8230744	33	25
chr21	8230804	2	0
chr21	8232086	1	1
chr21	8232109	1	1
chr21	8233147	2	1
chr21	8234506	48	42
chr21	8235695	1	0
chr21	8235704	1	0
chr21	8235721	1	0
chr21	8235738	1	0
chr21	8235744	1	1
chr21	8235746	1	0
chr21	8238502	1	0
chr21	8238509	1	1
chr21	8238512	1	1
chr21	8238563	1	1
chr21	8238566	1	1
chr21	8239156	1	0
chr21	8239215	1	1
chr21	8247234	1	1
chr21	8247271	1	1
chr21	8247281	1	1
chr21	8247972	1	1
chr21	8247974	1	1
chr21	8247988	1	1
chr21	8247997	1	1
chr21	8248004	1	1
chr21	8248010	1	1
chr21	8248014	1	1
chr21	8248036	1	1
chr21	8252979	1	0
chr21	8252984	1	0
chr21	8252988	1	0
chr21	8252993	1	0
chr21	8252997	1	0
chr21	8253000	1	0
chr21	8253003	1	0
chr21	8253006	1	0
chr21	8253017	1	0
chr21	8253026	1	0
chr21	8253028	1	0
chr21	8253033	1	0
chr21	8253036	1	0
chr21	8253041	1	0
chr21	8253045	1	0
chr21	8253048	1	0
chr21	8253050	1	0
chr21	8253052	1	0
chr21	8253054	1	0
chr21	8253058	2	0
chr21	8253061	2	1
chr21	8253065	1	0
chr21	8253067	1	0
chr21	8253072	1	0
chr21	8253085	1	0
chr21	8253093	1	0
chr21	8253097	1	0
chr21	8253385	1	0
chr21	8253392	1	0
chr21	8253394	1	0
chr21	8253399	1	0
chr21	8253406	1	0
chr21	8253410	1	0
chr21	8253413	1	0
chr21	8253417	1	0
chr21	8253421	1	0
chr21	8253424	1	0
chr21	8253430	1	0
chr21	8254765	1	0
chr21	8254769	1	0
chr21	8254779	1	0
chr21	8254786	1	0
chr21	8254789	1	0
chr21	8255248	1	0
chr21	8255250	1	0
chr21	8255257	1	0
chr21	8255261	1	0
chr21	8255265	1	0
chr21	8255268	1	0
chr21	8255299	1	0
chr21	8255311	1	0
chr21	8255546	1	0
chr21	8255555	2	1
chr21	8255580	2	0
chr21	8255585	2	1
chr21	8255591	2	0
chr21	8255599	2	1
chr21	8255606	2	1
chr21	8255725	1	1
chr21	8255727	1	0
chr21	8255730	1	0
chr21	8255733	1	0
chr21	8255736	1	0
chr21	8255739	1	0
chr21	8255742	1	1
chr21	8255745	1	0
chr21	8255747	1	0
chr21	8255749	1	0
chr21	8255759	1	0
chr21	8255778	1	0
chr21	8255780	1	0
chr21	8255783	1	0
chr21	8255785	1	0
chr21	8255788	1	0
chr21	8255790	1	0
chr21	8255794	1	0
chr21	8255796	1	0
chr21	8255800	1	0
chr21	8255807	1	0
chr21	8255809	1	0
chr21	8257194	1	1
chr21	8257214	1	0
chr21	8257219	1	1
chr21	8257224	1	1
chr21	8257232	3	2
chr21	8257238	3	1
chr21	8257241	3	1
chr21	8257247	3	0
chr21	8257252	3	0
chr21	8257265	3	0
chr21	8257279	3	0
chr21	8257281	2	0
chr21	8257284	2	0
chr21	8257286	2	0
chr21	8257288	2	0
chr21	8257290	2	0
chr21	8257295	2	1
chr21	8257302	2	1
chr21	8257309	2	0
chr21	8257312	2	0
chr21	8257318	2	0
chr21	8258476	1	1
chr21	8258522	2	0
chr21	8258530	2	0
chr21	8258544	2	1
chr21	8258555	2	1
chr21	8258557	2	2
chr21	8258570	1	1
chr21	8258584	2	0
chr21	8258587	2	0
chr21	8258590	2	0
chr21	8258596	2	1
chr21	8258600	2	0
chr21	8258605	2	0
chr21	8258608	2	0
chr21	8258613	2	0
chr21	8258616	2	0
chr21	8258627	2	0
chr21	8258634	2	0
chr21	8258643	2	0
chr21	8258656	2	0
chr21	8258671	1	0
chr21	8366357	1	1
chr21	8368947	1	1
chr21	8368952	1	1
chr21	8391901	1	0
chr21	8391906	1	1
chr21	8391919	1	0
chr21	8391927	1	0
chr21	8391931	1	1
chr21	8391935	2	1
chr21	8391938	2	0
chr21	8391945	2	0
chr21	8391952	2	0
chr21	8391959	2	1
chr21	8391967	2	2
chr21	8391971	2	0
chr21	8391975	2	0
chr21	8391986	3	0
chr21	8391991	2	0
chr21	8392005	3	0
chr21	8392010	3	1
chr21	8392017	2	0
chr21	8392023	2	0
chr21	8392027	2	0
chr21	8392029	2	0
chr21	8392037	2	0
chr21	8392042	1	0
chr21	8392088	1	1
chr21	8392091	1	0
chr21	8392098	1	1
chr21	8392113	1	0
chr21	8392116	1	0
chr21	8392118	1	0
chr21	8392174	1	0
chr21	8392179	1	1
chr21	8392181	1	0
chr21	8392185	1	1
chr21	8392190	1	1
chr21	8392193	1	0
chr21	8392197	1	1
chr21	8392200	1	0
chr21	8392202	1	1
chr21	8397619	1	0
chr21	8397621	1	0
chr21	8397624	2	0
chr21	8397629	2	0
chr21	8397632	2	0
chr21	8397634	2	0
chr21	8397638	2	0
chr21	8397644	2	0
chr21	8397649	2	0
chr21	8397662	1	1
chr21	8397665	1	0
chr21	8397679	2	0
chr21	8397689	2	0
chr21	8397693	2	0
chr21	8397697	2	0
chr21	8397701	2	0
chr21	8397705	1	0
chr21	8405562	4	3
chr21	8405640	6	5
chr21	8406797	1	0
chr21	8406803	1	1
chr21	8406813	1	1
chr21	8406844	1	1
chr21	8406859	1	1
chr21	8406871	1	1
chr21	8406874	1	1
chr21	8410841	1	1
chr21	8412340	1	1
chr21	8413065	1	1
chr21	8414877	1	1
chr21	8418960	1	1
chr21	8418976	1	1
chr21	8418993	1	0
chr21	8419000	1	1
chr21	8421430	1	0
chr21	8421439	1	0
chr21	8421452	1	0
chr21	8421462	1	1
chr21	8421468	1	1
chr21	8421500	1	0
chr21	8426511	1	0
chr21	8426520	1	0
chr21	8426535	1	1
chr21	8426545	1	1
chr21	8426571	1	1
chr21	8426573	1	1
chr21	8426575	1	1
chr21	8427395	1	1
chr21	8427408	1	1
chr21	8427435	1	1
chr21	8427438	1	1
chr21	8427446	1	1
