chr	pos 	N	X
chr21	7920045	2	2
chr21	7920125	1	1
chr21	7920140	1	1
chr21	7920155	1	0
chr21	7920170	2	2
chr21	7920186	2	2
chr21	7920190	2	2
chr21	7920235	1	1
chr21	7920250	1	1
chr21	7920395	2	1
chr21	7920456	2	1
chr21	7920485	2	1
chr21	7920530	3	3
chr21	7920545	3	2
chr21	7920560	5	5
chr21	7920581	4	3
chr21	7920644	2	1
chr21	7920689	3	3
chr21	7920719	2	1
chr21	7920749	1	1
chr21	7920755	1	1
chr21	7921004	1	0
chr21	7921019	1	1
chr21	7921049	3	2
chr21	7921129	1	1
chr21	7921210	2	1
chr21	7921274	2	1
chr21	7921389	2	2
chr21	7921415	2	2
chr21	7921768	1	1
chr21	7921783	1	1
chr21	7921983	1	0
chr21	7922023	1	1
chr21	7922039	1	0
chr21	7922093	1	0
chr21	7922133	2	2
chr21	7922148	2	2
chr21	7922178	3	3
chr21	7922213	3	3
chr21	7922243	3	2
chr21	7922273	2	1
chr21	7922442	5	5
chr21	7922472	5	4
chr21	7922487	5	0
chr21	7922517	5	3
chr21	7922647	1	1
chr21	7922683	1	1
chr21	7922692	1	1
chr21	7922767	1	1
chr21	7922827	2	2
chr21	7922852	2	1
chr21	7922962	1	1
chr21	7922992	1	1
chr21	7923087	3	2
chr21	7923117	3	3
chr21	7923156	1	1
chr21	7923162	1	1
chr21	7923221	1	1
chr21	7923232	1	1
chr21	7923411	1	1
chr21	7923417	1	0
chr21	7923696	1	1
chr21	7923747	2	1
chr21	7923802	1	0
chr21	7923811	1	0
chr21	7924046	1	0
chr21	7924076	2	1
chr21	7924151	1	1
chr21	7924251	1	0
chr21	7924281	1	1
chr21	7924296	1	1
chr21	7924456	1	0
chr21	7924511	1	0
chr21	7924576	1	1
chr21	7924591	1	0
chr21	7924606	1	1
chr21	7924621	2	1
chr21	7924627	2	0
chr21	7924642	2	2
chr21	7924647	1	1
chr21	7924656	1	1
chr21	7924667	1	1
chr21	7924716	2	0
chr21	7924772	3	2
chr21	7924846	4	3
chr21	7924861	5	3
chr21	7924956	2	2
chr21	7925072	3	1
chr21	7925106	2	2
chr21	7925120	3	3
chr21	7925200	2	2
chr21	7925615	1	1
chr21	7925631	1	1
chr21	7925646	1	1
chr21	7925750	2	0
chr21	7925795	1	1
chr21	7925840	1	1
chr21	7925855	1	1
chr21	7925900	1	1
chr21	7925915	2	2
chr21	7925930	2	2
chr21	7926000	1	1
chr21	7926045	1	1
chr21	7926065	1	1
chr21	7926095	3	3
chr21	7926125	4	0
chr21	7926350	1	0
chr21	7926365	1	1
chr21	7926586	1	0
chr21	7926715	1	1
chr21	7926755	1	1
chr21	7926770	1	1
chr21	7926905	1	1
chr21	7926920	1	1
chr21	7926935	1	1
chr21	7926950	1	1
chr21	7926976	1	0
chr21	7926981	1	1
chr21	7927065	1	1
chr21	7927426	2	2
chr21	7927450	2	1
chr21	7927480	3	1
chr21	7927506	2	1
chr21	7927510	2	2
chr21	7927599	1	1
chr21	7927734	1	1
chr21	7927894	2	2
chr21	7927909	2	2
chr21	7927939	3	3
chr21	7928079	1	1
chr21	7928094	1	0
chr21	7928194	3	2
chr21	7928239	1	1
chr21	7928274	1	1
chr21	7928384	2	1
chr21	7928589	2	1
chr21	7928614	3	3
chr21	7928629	3	3
chr21	7928655	3	3
chr21	7928680	2	2
chr21	7928700	1	1
chr21	7928789	1	1
chr21	7928829	1	1
chr21	7928854	1	1
chr21	7929279	1	1
chr21	7929465	1	1
chr21	7929824	1	1
chr21	7929849	1	1
chr21	7930059	1	1
chr21	7930189	2	2
chr21	7930195	1	0
chr21	7930221	1	1
chr21	7930234	1	1
chr21	7930459	3	3
chr21	7930539	3	3
chr21	7930569	3	3
chr21	7930584	5	3
chr21	7930604	3	2
chr21	7930854	1	1
chr21	7930869	1	1
chr21	7930884	3	2
chr21	7930899	3	2
chr21	7930929	5	3
chr21	7930950	4	3
chr21	7931004	1	1
chr21	7931034	2	2
chr21	7931059	2	2
chr21	7931074	1	1
chr21	7931089	1	1
chr21	7931424	1	1
chr21	7931484	3	2
chr21	7931510	2	1
chr21	7931629	1	1
chr21	7931695	1	1
chr21	7931719	1	1
chr21	7931779	2	1
chr21	7931824	1	1
chr21	7931839	1	1
chr21	7931854	1	1
chr21	7931899	1	1
chr21	7931914	1	1
chr21	7931944	1	1
chr21	7931959	1	1
chr21	7931965	1	1
chr21	7932129	3	3
chr21	7932140	3	2
chr21	7932170	4	4
chr21	7932174	3	2
chr21	7932219	5	5
chr21	7932255	2	2
chr21	7932269	2	2
chr21	7932359	1	1
chr21	7932370	2	2
chr21	7932454	1	1
chr21	7932484	1	0
chr21	7932513	3	2
chr21	7932563	4	4
chr21	7932588	3	3
chr21	7932638	2	2
chr21	7932733	2	2
chr21	7932763	1	1
chr21	7932803	1	1
chr21	7933022	1	1
chr21	7933052	2	2
chr21	7933197	1	1
chr21	7933212	1	1
chr21	7933288	1	0
chr21	7933362	4	4
chr21	7933377	3	3
chr21	7933407	3	3
chr21	7933467	1	0
chr21	7933888	1	1
chr21	7933917	1	0
chr21	7933948	2	2
chr21	7933957	1	1
chr21	7934018	1	1
chr21	7934023	1	1
chr21	7934027	1	1
chr21	7934257	1	1
chr21	7934287	1	1
chr21	7934312	2	1
chr21	7934486	1	1
chr21	7934501	2	2
chr21	7934512	2	1
chr21	7934532	2	1
chr21	7934581	1	1
chr21	7934586	1	1
chr21	7934621	2	2
chr21	7934632	2	1
chr21	7934681	1	1
chr21	7934766	1	1
chr21	7934780	1	1
chr21	7935045	1	1
chr21	7935135	1	1
chr21	7935214	2	2
chr21	7935229	2	2
chr21	7935240	2	2
chr21	7935265	2	2
chr21	7935285	2	2
chr21	7935289	2	2
chr21	7935315	1	1
chr21	7935349	3	2
chr21	7935364	4	3
chr21	7935395	4	4
chr21	7935454	3	2
chr21	7935469	2	1
chr21	7935499	3	3
chr21	7935505	3	3
chr21	7935529	4	4
chr21	7935589	4	4
chr21	7935604	3	1
chr21	7935919	2	2
chr21	7935964	1	1
chr21	7936184	1	1
chr21	7936279	2	1
chr21	7936339	2	1
chr21	7936389	1	1
chr21	7936430	1	0
chr21	7936434	1	1
chr21	7936499	2	1
chr21	7936529	1	1
chr21	7936549	1	1
chr21	7936626	1	1
chr21	7936761	2	2
chr21	7936816	3	3
chr21	7936847	3	3
chr21	7936856	3	3
chr21	7936867	3	3
chr21	7936886	2	2
chr21	7936900	3	2
chr21	7936930	4	3
chr21	7936945	2	2
chr21	7937040	2	2
chr21	7937045	1	1
chr21	7937090	1	1
chr21	7937096	2	1
chr21	7937185	3	2
chr21	7937215	3	1
chr21	7937259	4	4
chr21	7937379	1	1
chr21	7937384	1	1
chr21	7937415	1	1
chr21	7937424	1	1
chr21	7937520	1	0
chr21	7937593	2	1
chr21	7937787	1	1
chr21	7937817	1	1
chr21	7937843	1	1
chr21	7937862	2	2
chr21	7937928	6	5
chr21	7937947	7	7
chr21	7937988	5	4
chr21	7938082	1	1
chr21	7938097	2	1
chr21	7938112	2	2
chr21	7938163	1	0
chr21	7938437	1	1
chr21	7938847	1	1
chr21	7938908	3	2
chr21	7938928	3	3
chr21	7938977	2	1
chr21	7939022	2	2
chr21	7939051	1	0
chr21	7939096	3	3
chr21	7939391	1	1
chr21	7939432	1	0
chr21	7939460	1	0
chr21	7939475	1	0
chr21	7939490	1	0
chr21	7939536	3	1
chr21	7939615	2	1
chr21	7939675	1	1
chr21	7939740	3	2
chr21	7939755	3	2
chr21	7939785	3	3
chr21	7939787	3	3
chr21	7939870	1	1
chr21	7939895	1	1
chr21	7939900	1	1
chr21	7939940	2	2
chr21	7939955	1	1
chr21	7939970	1	1
chr21	7940000	1	1
chr21	7940131	2	1
chr21	7940146	2	1
chr21	7940176	1	1
chr21	7940241	5	5
chr21	7940271	4	4
chr21	7940301	1	1
chr21	7940366	1	1
chr21	7940391	1	1
chr21	7940436	2	1
chr21	7940487	2	1
chr21	7940521	2	1
chr21	7940606	1	1
chr21	7940651	1	1
chr21	7940796	2	1
chr21	7940821	2	1
chr21	7940880	1	1
chr21	7940895	1	1
chr21	7940970	2	1
chr21	7941000	2	2
chr21	7941015	3	1
chr21	7941050	2	2
chr21	7941065	2	1
chr21	7941086	2	1
chr21	7941470	1	1
chr21	7941485	1	1
chr21	7941500	2	2
chr21	7941521	2	1
chr21	7941530	2	1
chr21	7941835	1	1
chr21	7941866	1	1
chr21	7941945	1	1
chr21	7942125	2	2
chr21	7942131	2	2
chr21	7942155	2	2
chr21	7942161	2	2
chr21	7942225	1	1
chr21	7942255	2	2
chr21	7942295	1	1
chr21	7942321	1	1
chr21	7942445	3	1
chr21	7942480	4	4
chr21	7942499	3	3
chr21	7942535	3	3
chr21	7942545	2	2
chr21	7942694	1	0
chr21	7942830	2	2
chr21	7942954	2	2
chr21	7942964	2	2
chr21	7942979	2	2
chr21	7943030	3	2
chr21	7943044	3	2
chr21	7943125	4	2
chr21	7943234	1	1
chr21	7943244	1	1
chr21	7943254	1	1
chr21	7943269	1	1
chr21	7943299	1	1
chr21	7943319	1	1
chr21	7943334	1	1
chr21	7943354	1	1
chr21	7943369	1	1
chr21	7943399	1	0
chr21	7943414	2	2
chr21	7943678	1	1
chr21	7943735	2	1
chr21	7943738	2	2
chr21	7943753	2	2
chr21	7943768	2	2
chr21	7943788	1	1
chr21	7943933	4	2
chr21	7943974	2	1
chr21	7944437	3	1
chr21	7944462	4	0
chr21	7944487	5	0
chr21	7944531	1	1
chr21	7944537	1	1
chr21	7944924	1	1
chr21	7944989	2	2
chr21	7945010	3	2
chr21	7945050	1	1
chr21	7945230	2	1
chr21	7945311	2	2
chr21	7945420	1	1
chr21	7945480	2	1
chr21	7945631	2	2
chr21	7945718	4	4
chr21	7945750	2	1
chr21	7945816	2	0
chr21	7945835	1	1
chr21	7946174	1	0
chr21	7946421	3	2
chr21	7946575	2	2
chr21	7946590	2	1
chr21	7946605	2	1
chr21	7946641	2	2
chr21	7946650	2	1
chr21	7946701	3	0
chr21	7946721	2	0
chr21	7946864	1	1
chr21	7947404	4	4
chr21	7947412	5	2
chr21	7947454	1	1
chr21	7947608	2	1
chr21	7947649	1	0
chr21	7947822	1	1
chr21	7947862	1	1
chr21	7947899	1	1
chr21	7947916	1	1
chr21	7948236	1	1
chr21	7948246	1	1
chr21	7948281	2	2
chr21	7948306	3	3
chr21	7948385	1	0
chr21	7948565	1	0
chr21	7948769	2	2
chr21	7948805	1	1
chr21	7948841	2	2
chr21	7948865	2	2
chr21	7948880	2	2
chr21	7948966	1	1
chr21	7949215	1	1
chr21	7949418	2	2
chr21	7949564	2	0
chr21	7949614	1	1
chr21	7949804	1	1
chr21	7949960	1	1
chr21	7950686	1	0
chr21	7950730	2	1
chr21	7950745	2	2
chr21	7950760	1	1
chr21	7950790	1	1
chr21	7950821	1	0
chr21	7951125	2	2
chr21	7951225	3	3
chr21	7951246	3	2
chr21	7951395	2	1
chr21	7951425	2	1
chr21	7951475	1	1
chr21	7951770	1	1
chr21	7951785	1	1
chr21	7951830	1	1
chr21	7951905	4	3
chr21	7951926	4	1
chr21	7952015	8	8
chr21	7952025	8	8
chr21	7952030	8	5
chr21	7952090	3	0
chr21	7952105	4	3
chr21	7952120	5	2
chr21	7952131	5	4
chr21	7952160	5	4
chr21	7952175	4	4
chr21	7952250	1	1
chr21	7952265	1	1
chr21	7952534	2	1
chr21	7952544	1	1
chr21	7952584	1	1
chr21	7952629	2	1
chr21	7952649	5	3
chr21	7952664	4	3
chr21	7952694	5	3
chr21	7952720	3	2
chr21	7952830	1	1
chr21	7952835	1	0
chr21	7952909	3	2
chr21	7952944	3	2
chr21	7952970	3	3
chr21	7952974	3	3
chr21	7953129	1	1
chr21	7953284	2	2
chr21	7953503	1	1
chr21	7953518	2	2
chr21	7953578	2	2
chr21	7953858	3	3
chr21	7953864	3	3
chr21	7953888	3	3
chr21	7954033	4	4
chr21	7954063	3	2
chr21	7954322	2	1
chr21	7954333	1	1
chr21	7954663	1	1
chr21	7955273	2	2
chr21	7955318	6	6
chr21	7955333	8	5
chr21	7955384	4	3
chr21	7955393	3	3
chr21	7955464	2	2
chr21	7955488	2	2
chr21	7955538	2	2
chr21	7955543	2	2
chr21	7955553	2	2
chr21	7955558	2	0
chr21	7955573	2	2
chr21	7955588	1	0
chr21	7955723	1	1
chr21	7955738	1	1
chr21	7955813	1	1
chr21	7955828	1	1
chr21	7956169	1	1
chr21	7956385	1	1
chr21	7956852	5	1
chr21	7956986	4	2
chr21	7957122	1	1
chr21	7957246	2	2
chr21	7957517	3	2
chr21	7957924	4	2
chr21	7958029	2	2
chr21	7958905	1	0
chr21	7959085	2	1
chr21	7959139	3	3
chr21	7959147	4	4
chr21	7959284	3	1
chr21	7959332	2	1
chr21	7959440	4	4
chr21	7959448	4	4
chr21	7960002	1	1
chr21	7960591	1	1
chr21	7961268	1	0
chr21	7961315	1	0
chr21	7961318	1	1
chr21	7962135	1	1
chr21	7962202	1	1
chr21	7962714	5	2
chr21	7962804	2	2
chr21	7963238	1	0
chr21	7963403	1	1
chr21	7964466	1	1
chr21	7964618	4	2
chr21	7965372	1	1
chr21	7966831	1	1
chr21	7967976	1	1
chr21	7968387	1	0
chr21	7968720	1	0
chr21	7970476	1	0
chr21	7970676	1	0
chr21	7972479	1	1
chr21	7974706	3	0
chr21	7974729	3	0
chr21	7975091	4	0
chr21	7975101	4	1
chr21	7976143	1	1
chr21	7976219	1	1
chr21	7976391	1	1
chr21	7976803	1	1
chr21	7994938	2	1
chr21	8005298	1	1
chr21	8005307	1	1
chr21	8005465	1	1
chr21	8011255	1	1
chr21	8017684	1	0
chr21	8017814	1	1
chr21	8021730	1	1
chr21	8031371	1	1
chr21	8031394	1	1
chr21	8036973	2	2
chr21	8037051	1	0
chr21	8049409	3	2
chr21	8049440	3	2
chr21	8049467	2	2
chr21	8049563	2	2
chr21	8049819	1	1
chr21	8176260	1	1
chr21	8202630	1	1
chr21	8202636	1	1
chr21	8202644	1	1
chr21	8202653	1	1
chr21	8202670	1	1
chr21	8209076	1	0
chr21	8209080	1	0
chr21	8209082	1	0
chr21	8209086	1	0
chr21	8209089	1	0
chr21	8209092	1	0
chr21	8209099	1	0
chr21	8209105	1	0
chr21	8209112	1	0
chr21	8209116	1	0
chr21	8209130	1	0
chr21	8209134	1	0
chr21	8209139	1	0
chr21	8209144	1	0
chr21	8209146	1	0
chr21	8209150	1	0
chr21	8209431	1	0
chr21	8209438	1	0
chr21	8209440	1	1
chr21	8209445	1	1
chr21	8209450	1	1
chr21	8209459	1	1
chr21	8209465	1	0
chr21	8209469	1	0
chr21	8209472	1	1
chr21	8209478	1	0
chr21	8209480	1	1
chr21	8209484	1	0
chr21	8209488	1	1
chr21	8209498	1	0
chr21	8209502	1	1
chr21	8209506	1	0
chr21	8209510	1	1
chr21	8209512	1	0
chr21	8209517	1	0
chr21	8211204	1	0
chr21	8211213	1	0
chr21	8211227	1	0
chr21	8211239	1	0
chr21	8211265	1	0
chr21	8211285	1	0
chr21	8213262	1	1
chr21	8213266	1	1
chr21	8213269	3	2
chr21	8213271	4	2
chr21	8213276	4	2
chr21	8213279	4	2
chr21	8213283	4	0
chr21	8213289	6	3
chr21	8213295	6	3
chr21	8213300	7	4
chr21	8213303	8	4
chr21	8213307	9	7
chr21	8213311	9	5
chr21	8213315	11	4
chr21	8213318	12	3
chr21	8213324	13	6
chr21	8213326	13	5
chr21	8213343	13	6
chr21	8213346	13	7
chr21	8213357	12	3
chr21	8213365	9	5
chr21	8213369	9	3
chr21	8213378	7	2
chr21	8213387	7	3
chr21	8213389	6	3
chr21	8213391	6	6
chr21	8213395	3	3
chr21	8213397	3	1
chr21	8213399	3	0
chr21	8213401	3	1
chr21	8213403	2	2
chr21	8213485	1	1
chr21	8213487	1	1
chr21	8213490	1	1
chr21	8213493	1	1
chr21	8213500	1	0
chr21	8213502	1	0
chr21	8213510	1	1
chr21	8213513	1	0
chr21	8213516	1	1
chr21	8213521	1	0
chr21	8213523	1	1
chr21	8213528	1	0
chr21	8213531	1	1
chr21	8213533	1	1
chr21	8213539	1	1
chr21	8213543	1	1
chr21	8213546	1	1
chr21	8213549	1	0
chr21	8213551	1	0
chr21	8213553	1	0
chr21	8213557	1	0
chr21	8213563	1	1
chr21	8213568	2	1
chr21	8213572	1	0
chr21	8213574	1	0
chr21	8213577	1	0
chr21	8213579	1	0
chr21	8213582	1	0
chr21	8213584	1	0
chr21	8213587	1	0
chr21	8213595	1	0
chr21	8217540	1	0
chr21	8217542	1	1
chr21	8217545	1	1
chr21	8217555	1	1
chr21	8217557	1	1
chr21	8218851	1	1
chr21	8218867	1	1
chr21	8218875	1	1
chr21	8218879	1	1
chr21	8218898	1	1
chr21	8218903	1	0
chr21	8218925	1	1
chr21	8219955	20	10
chr21	8219961	22	11
chr21	8219977	27	13
chr21	8219981	29	19
chr21	8219997	27	8
chr21	8220011	24	18
chr21	8220023	19	10
chr21	8220027	15	12
chr21	8220067	6	5
chr21	8220073	6	3
chr21	8220139	22	7
chr21	8220145	24	8
chr21	8220153	22	14
chr21	8222121	1	1
chr21	8222138	1	0
chr21	8222151	1	1
chr21	8222173	1	1
chr21	8222641	2	2
chr21	8225794	1	1
chr21	8225811	1	1
chr21	8225827	1	1
chr21	8225831	1	1
chr21	8225842	1	1
chr21	8225850	1	0
chr21	8225865	1	1
chr21	8227842	1	1
chr21	8227881	1	1
chr21	8227904	1	1
chr21	8227928	1	1
chr21	8227943	1	1
chr21	8227960	1	1
chr21	8228690	8	7
chr21	8228802	11	10
chr21	8230483	8	8
chr21	8230744	33	29
chr21	8230804	1	1
chr21	8231421	1	0
chr21	8232086	1	1
chr21	8232109	1	1
chr21	8233147	4	4
chr21	8234506	64	57
chr21	8235863	1	1
chr21	8235873	1	1
chr21	8235887	1	1
chr21	8235907	1	0
chr21	8235910	1	0
chr21	8235917	1	0
chr21	8235930	1	0
chr21	8235933	1	1
chr21	8235942	1	0
chr21	8237915	1	1
chr21	8238502	1	1
chr21	8238509	1	1
chr21	8238512	1	1
chr21	8238563	1	1
chr21	8238566	1	1
chr21	8238739	1	1
chr21	8238748	1	1
chr21	8238756	1	1
chr21	8238778	1	1
chr21	8238797	1	1
chr21	8238802	1	1
chr21	8243013	1	1
chr21	8243029	1	1
chr21	8243038	1	0
chr21	8243619	1	1
chr21	8243644	1	1
chr21	8243652	1	1
chr21	8243663	1	1
chr21	8243998	1	1
chr21	8244022	1	1
chr21	8244030	1	1
chr21	8244046	1	1
chr21	8244048	1	1
chr21	8244056	1	1
chr21	8244371	1	1
chr21	8244384	1	1
chr21	8244411	1	1
chr21	8244414	1	1
chr21	8244422	1	1
chr21	8244439	1	1
chr21	8244446	1	1
chr21	8244454	1	1
chr21	8244574	1	0
chr21	8244588	1	0
chr21	8244595	1	0
chr21	8244604	1	0
chr21	8244632	1	1
chr21	8244642	1	1
chr21	8245969	1	1
chr21	8245986	1	1
chr21	8246003	1	1
chr21	8246011	1	1
chr21	8246017	1	1
chr21	8246042	1	1
chr21	8246050	1	1
chr21	8247997	1	1
chr21	8248004	1	1
chr21	8248010	1	1
chr21	8248014	1	1
chr21	8248161	1	1
chr21	8248170	1	1
chr21	8248178	1	1
chr21	8248194	1	1
chr21	8248198	1	1
chr21	8248208	1	1
chr21	8248214	1	1
chr21	8249408	1	0
chr21	8249412	1	0
chr21	8249420	1	0
chr21	8249429	1	0
chr21	8249435	1	0
chr21	8249449	1	0
chr21	8249451	1	0
chr21	8249454	1	0
chr21	8249476	1	0
chr21	8252462	1	1
chr21	8252470	1	0
chr21	8252474	1	1
chr21	8252486	2	1
chr21	8252496	2	2
chr21	8252502	2	2
chr21	8252508	1	0
chr21	8252512	1	1
chr21	8252979	1	1
chr21	8252984	2	0
chr21	8252988	2	1
chr21	8252993	3	3
chr21	8252997	3	2
chr21	8253000	3	2
chr21	8253003	4	1
chr21	8253006	4	3
chr21	8253017	4	3
chr21	8253026	5	3
chr21	8253028	5	3
chr21	8253033	5	2
chr21	8253036	5	3
chr21	8253041	5	4
chr21	8253045	7	6
chr21	8253048	7	5
chr21	8253050	7	5
chr21	8253052	7	4
chr21	8253054	7	4
chr21	8253058	6	5
chr21	8253061	4	2
chr21	8253065	5	2
chr21	8253067	5	4
chr21	8253072	5	3
chr21	8253085	3	2
chr21	8253093	3	2
chr21	8253097	3	3
chr21	8253101	3	1
chr21	8253104	3	0
chr21	8253111	3	2
chr21	8253118	2	2
chr21	8253125	2	2
chr21	8253201	1	0
chr21	8253206	2	0
chr21	8253210	2	0
chr21	8253216	2	0
chr21	8253220	2	0
chr21	8253222	2	0
chr21	8253225	2	0
chr21	8253229	2	0
chr21	8253235	2	0
chr21	8253239	2	0
chr21	8253253	2	1
chr21	8253256	2	0
chr21	8253263	2	0
chr21	8253278	3	1
chr21	8253282	3	1
chr21	8253284	1	0
chr21	8253287	2	1
chr21	8253290	2	1
chr21	8253300	1	1
chr21	8253306	1	1
chr21	8253313	1	1
chr21	8253317	1	1
chr21	8253324	1	1
chr21	8253332	1	1
chr21	8253336	1	1
chr21	8253341	1	1
chr21	8253346	1	1
chr21	8253348	1	1
chr21	8253352	1	0
chr21	8255352	4	1
chr21	8255362	4	2
chr21	8255364	4	1
chr21	8255366	4	3
chr21	8255386	4	1
chr21	8255401	4	3
chr21	8255404	4	2
chr21	8255407	4	0
chr21	8255421	2	1
chr21	8255691	1	0
chr21	8255706	1	0
chr21	8255713	1	0
chr21	8257232	1	0
chr21	8257238	2	0
chr21	8257241	2	0
chr21	8257247	2	0
chr21	8257252	2	0
chr21	8257265	2	0
chr21	8257279	2	0
chr21	8257281	2	0
chr21	8257284	2	0
chr21	8257286	2	0
chr21	8257288	2	0
chr21	8257290	2	0
chr21	8257295	2	0
chr21	8257302	2	0
chr21	8257309	2	0
chr21	8257312	2	1
chr21	8257318	2	1
chr21	8257322	1	0
chr21	8258476	1	1
chr21	8258522	1	0
chr21	8258530	1	1
chr21	8258544	1	1
chr21	8258555	1	1
chr21	8258557	1	1
chr21	8259277	1	0
chr21	8259282	1	0
chr21	8259298	1	0
chr21	8259303	1	0
chr21	8259307	1	0
chr21	8259312	1	0
chr21	8259314	1	0
chr21	8350964	1	1
chr21	8391935	1	0
chr21	8391938	1	0
chr21	8391945	2	0
chr21	8391952	2	0
chr21	8391959	3	1
chr21	8391967	3	0
chr21	8391971	3	0
chr21	8391975	3	0
chr21	8391986	3	1
chr21	8391991	3	0
chr21	8392005	3	0
chr21	8392010	3	0
chr21	8392017	3	1
chr21	8392023	2	1
chr21	8392027	2	0
chr21	8392029	2	0
chr21	8392037	1	0
chr21	8392042	1	0
chr21	8392314	2	0
chr21	8392316	2	0
chr21	8392318	2	0
chr21	8392320	2	0
chr21	8392322	2	1
chr21	8392328	2	0
chr21	8392331	2	0
chr21	8392341	2	2
chr21	8392345	2	1
chr21	8392348	2	1
chr21	8392352	2	1
chr21	8392354	2	1
chr21	8392359	2	1
chr21	8392364	2	1
chr21	8392368	2	1
chr21	8392376	1	0
chr21	8392844	1	0
chr21	8392847	1	0
chr21	8392851	1	0
chr21	8392864	1	0
chr21	8392866	1	0
chr21	8392877	1	0
chr21	8392904	1	0
chr21	8392919	1	0
chr21	8397619	2	0
chr21	8397621	2	0
chr21	8397624	2	0
chr21	8397629	2	0
chr21	8397632	2	0
chr21	8397634	2	0
chr21	8397638	2	0
chr21	8397644	2	0
chr21	8397649	2	0
chr21	8397662	2	0
chr21	8397665	1	0
chr21	8397679	4	0
chr21	8397689	5	0
chr21	8397693	5	0
chr21	8397697	5	1
chr21	8397701	5	2
chr21	8397705	4	0
chr21	8397720	3	0
chr21	8397726	3	0
chr21	8405562	4	4
chr21	8405640	11	10
chr21	8406797	1	1
chr21	8406803	1	1
chr21	8406813	1	1
chr21	8406844	1	1
chr21	8406859	1	1
chr21	8406871	1	1
chr21	8406874	1	1
chr21	8407359	1	0
chr21	8407363	1	1
chr21	8407391	1	1
chr21	8410573	1	1
chr21	8410575	1	1
chr21	8410959	1	1
chr21	8416866	1	0
chr21	8418098	1	0
chr21	8418107	1	0
chr21	8418124	1	0
chr21	8418141	1	0
chr21	8418147	1	0
chr21	8418149	1	0
chr21	8418266	1	1
chr21	8418276	1	1
chr21	8418290	1	1
chr21	8418310	1	0
chr21	8418313	1	0
chr21	8418320	1	0
chr21	8418333	1	0
chr21	8418336	1	1
chr21	8418345	1	0
chr21	8426037	3	2
chr21	8426053	3	3
chr21	8426062	3	1
chr21	8427022	1	1
chr21	8427046	1	1
chr21	8427054	1	0
chr21	8427070	1	1
chr21	8427072	1	1
chr21	8427080	1	1
chr21	8427395	1	1
chr21	8427408	1	1
chr21	8427435	1	1
chr21	8427438	1	1
chr21	8427446	1	1
chr21	8427463	1	1
chr21	8427470	1	1
chr21	8427478	1	1
chr21	8427598	2	2
chr21	8427612	2	2
chr21	8427619	2	2
chr21	8427628	2	2
chr21	8427656	2	2
chr21	8427666	1	1
chr21	8428935	2	2
chr21	8428939	2	2
chr21	8428941	2	2
chr21	8428993	1	1
chr21	8437497	1	0
chr21	8437499	1	1
chr21	8437520	1	1
chr21	8437570	1	1
chr21	8437574	1	1
chr21	8445079	1	0
chr21	8445121	1	0
chr21	8445124	1	0
chr21	8445132	1	0
chr21	8451546	1	0
chr21	8451550	1	1
chr21	8451578	1	1
chr21	8453731	1	0
chr21	8453742	1	0
chr21	8453752	1	1
chr21	8453764	1	1
chr21	8455027	1	1
chr21	8455050	1	1
chr21	8457627	1	1
chr21	8461428	1	1
chr21	8466013	2	2
chr21	8466022	2	2
chr21	8466035	2	2
chr21	8466045	2	2
chr21	8466051	2	2
chr21	8466083	2	2
chr21	8466290	1	1
chr21	8466292	1	1
chr21	8466300	1	1
chr21	8466303	1	1
chr21	8466330	1	1
chr21	8466346	1	1
chr21	8466355	1	1
chr21	8466363	1	1
chr21	8466763	1	1
chr21	8470189	4	3
chr21	8470228	4	4
chr21	8470598	3	3
chr21	8470614	3	3
chr21	8470623	3	3
chr21	8471956	2	2
chr21	8471969	2	2
chr21	8471996	3	3
chr21	8471999	3	2
chr21	8472007	3	3
chr21	8472024	3	3
chr21	8472031	4	3
chr21	8472039	4	4
chr21	8472083	1	1
chr21	8472087	1	1
chr21	8472093	1	1
chr21	8472099	1	1
chr21	8472159	3	3
chr21	8472173	4	4
chr21	8472180	4	4
chr21	8472189	3	3
chr21	8472217	3	2
chr21	8472227	2	2
chr21	8472233	1	1
chr21	8472321	2	1
chr21	8472332	1	1
chr21	8472352	1	1
chr21	8522951	1	1
chr21	8523543	1	1
chr21	8532119	1	1
chr21	8539337	1	0
chr21	8549811	1	1
chr21	8549813	1	1
chr21	8549827	1	0
chr21	8549830	1	0
chr21	8549833	1	1
chr21	8549835	1	0
chr21	8549849	1	0
chr21	8549855	1	0
chr21	8549883	1	1
chr21	8557908	1	1
chr21	8571763	1	1
chr21	8576800	1	0
chr21	8576837	1	1
chr21	8577545	1	0
chr21	8584637	2	1
chr21	8593550	1	0
chr21	8600340	2	2
chr21	8641537	1	0
chr21	8652044	1	0
chr21	8652047	1	0
chr21	8652097	1	1
chr21	8652122	1	1
chr21	8660597	1	1
chr21	8683264	1	1
chr21	8684371	2	1
chr21	8685832	1	1
chr21	8685871	1	1
chr21	8685883	1	1
chr21	8685932	1	1
chr21	8685940	1	1
chr21	8685947	1	1
chr21	8685964	1	1
chr21	8685970	1	1
chr21	8686449	1	1
chr21	8686509	1	1
chr21	8686515	1	1
chr21	8686523	1	1
chr21	8686543	1	1
chr21	8686554	1	1
chr21	8686587	1	0
chr21	8686595	1	1
chr21	8686643	1	1
chr21	8686651	1	1
chr21	8686704	1	1
chr21	8686712	1	1
chr21	8687421	1	1
